id,rating,snippet,likes,platform,label
559aa811-ccd3-4e81-81cc-cf4d241f43cd,1,"Sangat kecewa dgn Shopee sekarang, seakan memonopoli expedisi..Rekomendasi dari shopee hanya tertuju pada expedisi SPX saja, saran saya gunakan expedisi lain supaya paket tidak terlalu lama sampai ketempat tujuan.. (SPX JELEK) Pengiriman lambat",37,shopee,negatif
926af73e-81ec-48fd-b1af-531eea2eae09,2,"Tolong di tindak laagi untuk pengiriman spx,, banyak barang return gara-gara banyak customer mengeluhkan pengiriman lamban/lelet,,dan juga kurir spx kebanyakan tidak mau mengantarkan paket ke customer Satu lagi,,, tolong di tindak juga kurir yang memakai uang cod/uang seller",0,shopee,negatif
3e5416c3-7194-462f-b48b-337c8134a65c,3,"Ini aplikasi belanja favorit, tpi sayang makin kesini app nya sering bgt ngelag, bahkan blank, pdhl sinyal wifi kenceng, pake data juga jaringan nya bagus, gatau kebanyakan fitur di app nya atau apa tpi jujur ini bikin kesel bgt, tolong diperbaiki ya, sayang bgt soalnya pasti bnyk pengguna lain yg pake dan mengalami hal yg sama",51,shopee,netral
c880d2ac-29e3-409d-950d-e7a23a85cc20,4,"Saya benci SPX karena kurir gapernah nganter paket sampai ke alamat saya. Kadang juga paket di kembalikan ke penjual atau paket hilang. Dan itu semua tergantung penjual yang atur jasa kirimnya? Saya tidak menyalahkan penjual. Jadi, agar penjual tidak pakai jasa SPX, lebih baik jasa SPX di hapus saja! Saran, cantumkan nomor kurir biar bisa di hubungi.",2,shopee,positif
2a6dde2b-1ac1-49d5-9b73-50f342a7a554,5,"Awal belanja online ragu,tp diksh tau teman kalo pake shopee tuh oke banget..langsung deh cobain.. Wow seneng dg pelayanannya. Apalagi paylater sangat membantu pas darurat. Alhamdulillah pas aplikasi terhapus bisa dg mudah di dapet lagi. Tagihanku bisa terdeteksi. Makasih shopee maju terus. Jika bijak belanja online pasti akan menikmati kemudahannya. Goodjob shopee...",192,shopee,positif
2612280f-a6dc-46aa-b226-f6fce76911a3,1,"Sekarang pengiriman menjadi sangat lambat karena saat check out ekspedisi otomatis ditentukan oleh shopee jadi kalau seandainya dapat ekspedisi yang tidak jelas seperti: si cepat, id ekspres, & anteraja pengiriman jadi sangat lambat. Kalau dulu saat check out ekspedisi ditentukan oleh pembeli jadi bisa memilih ekspedisi yang jelas seperti : pos, jne, j&t, dan spx.",395,shopee,negatif
32dc259b-a43e-43cc-8ae8-bc2becd47227,2,"Tolong dong hapusin aja double orderan.. Emang bagus sih buat kurir biar sekali jalan, tp buat yg pesan orderan bisalah selsaikan 1 dlu mana lagi lapar-laparnya malah orderan lain dluan di selesaikan",0,shopee,negatif
d1431fd5-3848-4818-9119-f15f4a8fc2ba,3,"Ada apa dengan SPinjam, 2x Pinjaman cair terus.. Pembayaran juga tidak pernah telat.. knp pas lagi butuh dana. Ajukan pinjaman ke 3 ko di tolak dgn alasan kredit skor saya tidak baik.. Sedangkan shopee meter saya berada di angka 625.. Terus Spaylater saya malah dapat limit tambahan.. Tolong donk pihak shoope d perbaiki sistem SPinjam nya.. kalau sudah di perbaiki saya kembalikan ke bintang 5",11,shopee,netral
d730df28-0291-436f-af97-ed3e3c59d873,4,"Gratis ongkir, banyak diskon, banyak promo, banyak game, banyak acara yg menarik. itu semua hanya di Shoope!! Cuman kekurangan nya cuma 1 yaitu sering banget patah² padahal di hp ram 4gb dan itu ganggu banget buat belanja",12,shopee,positif
5ee19083-42a5-438e-90be-968a0d55fb02,5,"Aplikasi shopee semakin bagus tampilannya,banyak program diantaranya shopeepay letter, Qris,voucher belanja,bebas ongkir,cod cek dulu,bebas pengembalian dana,video,live video dll yg semakin memudahkan dan memanjakan konsumen untuk berbelanja",2,shopee,positif
e56356cd-a139-4482-b4ca-d520a85105f7,1,"Shopee knpa setelah diupgrade layanan makin jelek,mending layanan shopee yg sebelumnya aja deh bener² bagus dan saya sllu pkai shopee. Tolong diperbaiki lagi utk aplikasi shopee nya.! Biasanya belanja skrg 2-3 itu paling lama skrg 1minggu gk sampai².!!!",87,shopee,negatif
c8779ca4-a74d-4ca2-ac1a-be07d261f602,2,"Agak mengecewakan untuk transfer melalui Virtual Account isi saldonya nanggung, pas sudah isi sesuai arahan kekurangan saldonya dibilang masih tidak mencukupi",0,shopee,negatif
03deb90a-f19c-44c4-8e31-73752139e606,3,"Udah di update seneng seneng karena 9.9 kan katanya pada murah diskonnya besar tapi tau nya masih ada yang tetep mahal, plus kenapa sih rata rata harus pake spay later, gw kan belum punya KTP gak bisa pake spay later mana sayang banget lagi padahal beberapa barang yang murah pengen banget dibeli sekarang.",2,shopee,netral
7931ad16-a3f2-4f65-9e65-8854cc2d420e,4,"Siang admin...saya sebagai seller aplikasi ini sangat membantu sekali .Tapi tolong jasa kiriman instan sangat lemot, dan sering kurir instan bawa paketan doble doble..padahal gak same day loo, minta tolong di tingkatkan pelayanan kurir instanya min...",4,shopee,positif
1c86f483-cc86-43fb-8275-a2456b954966,5,enak sih ada aplikasi orange ini mau beli apa saja walaupun gak tau nama barangnya bisa langsung di foto langsung muncul jadinya gak susah cari bari yang aku mau walaupun gak tau nama barangnya 😁,0,shopee,positif
38f05dc8-861d-40f5-9ad0-70bc49992fbe,1,"Tolong admin perbaiki sistem CODnya. Seharusnya saat checkout ada pengamannya, misal masukkan pin atau apa supaya anak2 tdk asal masuk keranjang berarti orderan langsung terkirim. Dan tiap kali buka aplikasi Shopee, pasti langsung Shopee life, bukan halaman depan, bikin kuota cepat habis saja. Seharusnya.. buka aplikasi Shopee pertama kali tu yg muncul halaman depan. Habis chekout, ekspedisi juga tdk bisa diubah, & pilihannya selalu Shopee express, kenapa? Apa pakai ekspedisi lain tdk boleh?",18,shopee,negatif
77b93b3d-38d0-4988-828f-0f4c3847f96e,2,"Kenapa habis update malah ekspedisi cuma bisa ditentukan oleh Shopee ga bisa milih sendiri kalaupun bisa pilih bayar ongkir mahal. Di daerah terpencil SPX gak ada, akhirnya barang diretur. Kembalikan fitur shopee yang bisa pilih habis checkout! 😫😫",19,shopee,negatif
6ec6c16b-3605-45d3-809b-7f183d6d1fed,3,"Saya mengurangi bintangnya karena saya kecewa shopee foodnya tidak lagi menampilkan menu utk klaim voucher. Masa langsung tampil tombol chekout dan begitu di klik pesanan akan otomatis terpesan dgn ongkir yg lebih mahal dari makanannya. Harusnya kan ada tombol utk klaim gratis ongkir. Karena tombolkan gak muncul, jadinya kan gak tau berapa ongkirnya. Tolong ya diperbaiki. Kalo gini kan merugikan pengguna.",151,shopee,netral
3959d6ab-b043-476c-bb6d-9a6962dd066d,4,"Bagus sih,.. Tapi kalo ada event atau pemberitahuan jangan disempilin dan dikasih tanda silang kecil, kasihan yg hp nya masih jadul, mending digedein aja biar lebih mudah untuk disilang, dan gak ganggu 🙏 Terima kasih",0,shopee,positif
4ccaf4a0-112d-4b26-9dbd-d97e9509441b,5,Saran untuk pengguna lama yang sering belania malah semakin dikit promo nya. Jasa kirim kurang rekomendasi tidak banyak pilihan alasan di aktifkan atau tidak di aktifkan padahal pakai jasa kirim shopee sendiri kurang tidak tepat waktu..tolong diperbaiki lagi,4,shopee,positif
17ea7fe4-2be8-4a99-91db-fe6b41c03194,1,saya gak suka sama kebijakan shopee sekarang semua pengiriman dimasukan ke spx kalau mau mengubah dikenakan biaya yg begitu mahal asli kecewa sama update terbaru nya sekarang hampir 3th setia belanja dishope nyaman nyaman aja sekarang gak nyaman sama expedisi yg di rekomen mana kemaren paket saya hilang pake spx sudah lah hilang lama banget barang datangnya!!!! lebih suka pake J&T sudah terpecaya menurut saya pribadi yg suka mengunakan jasa J&T ketimbang lainnya.,450,shopee,negatif
99b24182-b073-40e5-a2af-cd4576cf4e7c,2,"Aplikasi shopee versi terbaru ini tidak bisa bekerja dengan optimal di smartphone saya,tidak bisa menampikan menu beranda,tidak bisa menghubungi chat csr di aplikasinya,dan tidak muncul verifikasi puzzlenya,dan masih banyak lagi,padahal smartphone saya versi os 6.0,jadi saya harap untuk pengembang aplikasinya tolong dibantu,klu sudah bekerja dengan baik aplikasinya,nanti saya naikkan bintangnya",29,shopee,negatif
65dc1393-837a-4401-b3f9-04f97880ae96,3,"bagus sih, Tapi waktu main ShopeePay tanam nya. Tanaman kalau lama ga On jadi hilang padahal itu tanamannya pakai coin hasil main.Yg mendapatkannya itu susah susah untuk mengumpulkan 2.000 coin. Ada baru lagi kerusakan yg saya alami dari kemarin sampai sekarang saya tidak bisa menggunakan apk shopee saya, saat saya membuka apk shopee saya, internet saya langsung menghilang dan saya juga tidak bisa mencari barang² yg ingin saya beli dan tidak bisa membuka apa² =(",20,shopee,netral
6fdfdd0c-f69d-451c-b234-005387eac1ea,4,"Asli aplikasi lemot banget, mau ganti nomor aja harus nunggu proses lamaaaa padahal jaringan bagus. Belum lagi kalau lihat2 gambar, terbukanya lama. Padahal udah pake versi terbaru",2,shopee,positif
56ba8ce1-cff0-4062-85bb-6743b0431462,5,Hallo.... Saya inggin menanyakan kenapa ya sekarang pengiriman brng nya terlalu lama hinga memakan waktu hingga 10 hari bahkan lebih....... Saya agak sedikit kecewa Karana brang brng saya mengalami keterlambatan/ ( pengiriman pesanan membutuhkan waktu lebih lama ). Padahal sebelum sebelum nya sangat cepat pengiriman nya. Walau pun mengunakan opsi pengiriman ( Hemat ) Mohon untuk owner shoppi untuk di tingkat kan kecepatan pengiriman nya seperti dulu. Terimakasih 🙏🏻,940,shopee,positif
cd925169-610a-49ab-986f-e57f6003c843,1,"kak, maaf kenapa tombol live dan video menyatu lagi ya? ganggu banget tau, yang sering muncul cuma live, padahal aku ngga suka nonton live, aku lebih suka shopee video. dan juga gara gara tombolnya digabung begini, setiap aku mau kembali cari produk atau sekedar ke profil jadi susah. kembalikan lagi dong. pisahkan lagi tombol live dan video nanti saya balikin bintangnya jadi 5 lagi.",2,shopee,negatif
876bf59c-f310-4c12-a0dc-fd2fba940cd4,2,"Untuk shopee memang tempat belanja paling affordable, tetapi kenapa sekarang semenjak update pengiriman otomatis tidak bisa diganti. Kalau mau diganti pun harus ada tambahan biaya buat setiap ekspedisi...tolong kembalikan shopee seperti semula dongg...Ini sangat mengecewakan😌",147,shopee,negatif
0c0156d2-7f6f-469d-8abd-c84f3ed01893,3,"Please donk shoppe balikin fitur yg bisa pilih ekspedisi . Sebel banget klo ga bisa pilih ekspedisi tuh jdnya lelet sampenya . Terus please balikin fitur koin kayak dulu lagi . Yg langsung masuk di tampilan utama, ga perlu harus nunggu besoknya baru bisa diambil . Sebel banget.. udah gitu ini tadi koin yg udh ditabung malah ilang . Aneh banget",159,shopee,netral
b74a1c4e-6885-44bd-af12-9838a8db55d5,4,"Aplikasi shopee-nya buat aku oke"" saja mantap bisa membantu untuk orang belanja online apalagi bisa COD. Cuma sayang dibatasi maksimal. Sebenarnya saya kecewa sih dengan pembatasannya itu tapi apalah daya bukan saya yang punya aplikasi",13,shopee,positif
8085c43d-2778-4f98-ad2f-5ca828c99eba,5,"Alhamdulillah saya tidak pernah kecewa di ekspedisi,barang atau pun voucher..karna kemarin 99 saya dapat banyak voucher terima kasih...vouchernya itu pun LBH dr 50%...minyak zaitun yg biasanya saya beli 30rb waktu 99 dpt harga 11rb,dan banyak barang yang lainnya yg saya beli dan harganya tidak masuk akal karna semua LBH murah 50%....terima kasih",0,shopee,positif
01cb1967-6867-4118-a8bb-1aca8ab49b31,1,"Update terbaru sudah! Jaringan full 4G lte! Clear cache sudah!!!! Tolong kenapa iyah tetap ajah banyak mal fungsi diantaranya: #gak bisa live chat!!!??? #gak bisa nonton live shopee!!!??? #gak bisa transaksi dengan shopepay!!!??? Yang ada cuma muncul buffring white screen dan tulisan "" sedang mendownload fitur ""!!!!, padahal di pake nonton video shopee lancar??? Tolong segera di atasi pihak development untuk unit xiaomi Civi2!!!????",8,shopee,negatif
adef888c-eaa4-4d78-aaf6-af622351c647,2,"Program tanggal kembar apapun itu selalu kehabisan (padahal posisinya jam baru lewat 2-3 detik) 🤣 agak lucu dan gak masuk akal. Beberapa diskon atau cashback yang gede kalo pas dpat, tiba2 aja lgsg keterangannya hilang atau hbis pas mau dipake 🤣",25,shopee,negatif
376459e7-bba9-41dc-bfa1-1ddfe9304534,3,"Untuk fitur shopee sudah sangat bagus, namun sangat tidak rekomended untuk memakai jasa kirim SPX express, karna sudah sekian kali dikecewakan. Kirim tdk sesuai ekspektasi , dan kadang ada oengembalian sepihak. Komplain pun tdk ada solusi hanya argumentasi saja",13,shopee,netral
d2d037d8-d72e-467a-ae44-c461d4ae4e65,4,"sekarang shopee jadi gak bisa pilih ekspedisi. terus mau saran, cantumin dong kontak kurrirnya kaya di aplikasi sebelah..jadi kalo ada apa2 bisa nghubungi langsung..",0,shopee,positif
ce0f9913-ec55-4728-a726-a33c4425b22c,5,"Kanapa setiap kita pesan barang haru melalui jasa SPX,. Soalnya setiap saya pedang paket selalu telat sampainya, Kemarin saya pedang barang di daerah yg sama, tapi jasa yg kirim yg berbedah, berselisi 3 hari belom juga Sampai.",1,shopee,positif
3f109778-d9b9-423f-bd6f-c457215dc819,1,"Perbaiki sistem keranjang..nge lag parah. Harus tutup paksa apk baru bisa di gunakan lagi shopeenya. Hapus keranjang satu satu swipe hampir setahun ini bner2 ngaco, udah lurus swipe kiri ga kedetek. Cara ceklis hapus 13 item lgsg lag. Buka keranjang aja lamanya minta ampun ga muncul. Dev team nya aware lagi ... Parah banget. Internet saya 25MBPS . ram 6GB. masa nge lag shopee. Harus force close. Pdhal sering di update. Perhatiin lah fitur nya.",45,shopee,negatif
2cf4b951-9856-42b6-b71e-8064ee6baddb,2,"Sekarang pembeli sering tidak diberikan hak untuk memilih expedisi, pihak shopee langsung memilihkan opsi otomatis ekspedisinya ke SPX, tidak masalah jika ekspedisi shopee tersebut lebih baik atau minimal setara dgn expedisi lainnya, masalahnya SPX adalah expedisi terburuk yg pernah sy temui krna pengiriman yg sangat sangat lama, jika expedisi lain hanya membutuhkan waktu 3-5 hari maka SPX dalam 10 hari masih belum jelas status barangnya dimana.sangat disayangkan sekali SPX sangat merugikan",202,shopee,negatif
27b94065-facd-4774-a375-40a6f06799a7,3,"Sekarang udah gak bisa ya pilih jasa kirim sendiri...Kembalikan ke yang dlu,yang bisa pilih jasa kirim sendiri dong.Sementara bintangnya ku kurangi dulu..Kalau udah bisa pilih ekspedisi/jasa kirim seperti dulu baru ku ubah ke bintang 5 lagi",0,shopee,netral
64c279fa-28a4-4a75-84b2-0cf6d2cdcf6a,4,"Aplikasi sopi saya tidak bisa di buka atau singkat nya tidak bisa masuk ke menu cuma tampilan sopi yang bergeser² udh saya tungguin lama pun tetep sama hasil nya ga bisa masuk ke menu,Udah saya riset,hapus,tetep ga bisa masuk padahal kemarin kemarin biasa aja gak ad masalah di aplikasi nya mohon bantuannya cara mengatasi masalah ini..",424,shopee,positif
35483437-f17a-4c7e-af91-1b64404ca612,5,"Suka belanja di shopee, banyak voucher gratis ongkir nya, barang nya berkualitas dan seller nya cepat dalam proses dan pengiriman, yg paling penting bisa bayar nanti hihihihi",0,shopee,positif
de5cec77-1a63-468f-bdcc-84ccb02904d6,1,"orang banyak yang mengeluhkan expedisi spx, soalnya lama sekali pengirimannya. saya yang di kalimantan jika menggunakan jne atau j&t 3-4 hari paket sudah datang (reguler), sedangkan spx malah sampai seminggu lebih. lah ini malah diotomatiskan pilihan expedisinya, bagaimana tidak kesal? soalnya spx masih pakai jalur laut ya mau standar atau hemat, tau sih lebih murah biar lebih untung banyak shopee nya. kalau ada promo lain yang lebih murah & cepat, ya mending expedisi yang dulu bisa dipilih.",32,shopee,negatif
8a83a3e7-ff52-414c-bb98-8f63a52db7ce,2,"Aplikasi berbelanja terbaik, tetapi Expedisi pengiriman terburuk. Tiap kali belanja selalu saja di kunci dengan Expedisi Shoope Express, nama nya saja yg Express realnya super lama. tiap kali blanja mau ganti ke expedisi lain tidak bisa, sda di coba cek out lalu balik ganti expedisi juga tatap tidak bisa. Lu pada marahan sama Expedisi lain atau gimana,. Parah ya",410,shopee,negatif
6235e731-1260-47fe-8fd0-ce233d5616cd,3,"Ga tau knp kurir SPX sekarang nganterin nya lama bgt lebih dari tanggal estimasi. Ada yg sampai paket ga dateng"", akhirnya saya mengajukan kembalian. Saran aja Shopee cantumkan nomor telpon kurir nya biar mudah di hubungin, pembeli juga nyaman.",0,shopee,netral
aa0d0cec-f555-4693-8e1a-bbab60bd2d3c,4,"Aplikasi sering down dan sangat lagging, bagi ku ga masalah. mungkin emng karna server nya. Untuk metode pembayaran boleh di tambahin e-wallet lainnya atau Qris? . Karna agar lebih ringkas. Sejauh ini selalu pakai transfer bank dan itu sering bngt kesalahan verifikasi",21,shopee,positif
a6465e2b-ba91-42e8-965c-a51fe185a815,5,"Dari dulu selalu suka sma shopee krna bener"" memuaskan,buat kalian yg mau belanja online jgn ragu belanja di shopee krna barang dtng sesuai dn ongkir juga gk trlalu mahal.. Ditingkatkan lgi ya kualitas nya kedepannya buat shopee😊 biar semakin bgus dn menjadi tempat belanja online nomor 1 ..",0,shopee,positif
c4a02828-1b83-4d89-acc4-0ff77edf1d95,1,Kalo mau pesanan 1 minggu baru datang.di sini tempat nya. Gk kya lazada 2-3 hari dah nyampe. Untuk diskon barang sama kualitas ok. Cuman pengiriman nya lelet banget. Kadang barang nya udah deket tapi di kirim nya ntah kapan. Malahan hampir 1 minggu baru nyampe.,64,shopee,negatif
0b3110b3-f27c-441f-a215-fd22e44fac85,2,"Hai Shopee.. Tolong hilangkan atau di tiadakan fitur ""saran siaran live"" saat melihat produk yang mau di beli, fiturnya sangat mengganggu dan membuat aplikasi jadi berat. Dan fitur ""tambahan produk ke favorit saya"" itu terlalu kecil ""icon"" nya woi (T.T) masa kalah sama aplikasi sebelah (-_-) . Terimakasih",117,shopee,negatif
bc942167-bc83-4df2-95d0-387ae6772ebf,3,"pengiriman melalui SPX nya sangat lama,, brang sdah sampai gudang tpi kurirnya tidak mau antar,, jika seperti ini terus saya kasih bintang 1,, tolong untuk jasa SPX di shopee di hapus saja,, karena meresahkan banyak pengguna shopee,, bintang 5nya balik klu SPX nya sdah di renovasi,,",2,shopee,netral
32ac680d-3214-4736-a752-48d609be60ee,4,"Untuk lebih baiknya bila pembenahan terhadap lapak"" soale terkadang barang yang dikirim tdk sesuai dengan barang terutama soal warna yang dikirim tdk sesuai dengan yang di ordee. Thanks Semoga kedepannya lebih baik dan modern",21,shopee,positif
8733e77b-80a5-467f-a8b6-8cd489125cf1,5,"Aplikasi yang menguntungkan! Segala kebutuhan bisa dipercayakan ke shopee! Saran: lebih ditingkatkan lagi keamanannya, terutama untuk seller yang suka menipu, karena walaupun sudah banyak testimoni penipuan, tapi seller tetap bisa bebas berjualan di shopee (-_-)",2,shopee,positif
26ebdb04-ab9f-4497-ac87-6a64eca5c796,1,"Aplikasi nya udah bagus,cuman yg bikin kesal itu adalah spx hemat nya itu,nunggunya lama banget sumpah,udh hampir 2minggu gak nyampe"",untuk pihak shopee hapus aja pengiriman untuk spx hemat,dan pengiriman reguler tolong di beri diskon lagi",12,shopee,negatif
a597b962-f71d-4693-9b1e-18c7e8f0e2f9,2,"Sekarang barang yg d pesan datang lama semua , krn ga bisa memilih jasa pengiriman kyk dlu .. dlu paket sampai 3 hari .. skg malah 1 mingguan krn selalu di pilihkan otomatis pengiriman jasa standar ,,ahhh sangat tidak nyaman ... Sy perlu EXPRES ...tolong yaaa",70,shopee,negatif
1292148c-7f80-45a3-bba3-6fb9d05492c9,3,"Di bagian game itu harus banyak yang di perbaiki, udah mau menang eh malah tidak ada internet padahal baik' aja tuh, semuanya udah bagus tpi ya itu game nya susah sekaligus curang internet lancar eh malah tiba' gk ad internet, yang paling ngeselin pas lagi dikit lagi mau menang eh malah putus sambungan padahal mh sinyal nya baik",0,shopee,netral
a9c1b1ca-592d-4656-8fa3-029dde189fed,4,Kalo pas pesen minimal bisa lihat ekspedisi nya udah dari mana maps nya yg di maksud dulu ada sekarang kok nggak ada ya mohon untuk pihak shopee,0,shopee,positif
18f1b954-1a23-4935-896c-213ec470a821,5,"Alhamdulillah untuk yg kesekian kalinya baru sekali yg kurang sesuai dengan pesanan barang nya,ya sy kembali kan dan Alhamdulillah juga pengembalian uang nya juga sangat cepat sesuai dengan keinginan tanpa di potong sedikit pun terima kasih Sophie",1,shopee,positif
b72ed64e-6bba-4c69-b709-bf301f131604,1,"Apl selalu update, software selalu update, rajin hapus cache sampe instal ulang tapi masalah aplikasi shopee gapernah ilang. Masalahnya ni aplikasi gaada di recent app terus, gapernh bisa close app gara2 gaada di recent app. Gimana ngatasin bug ini?",6,shopee,negatif
1902934e-f36f-42bd-bfcd-d064d8c834d1,2,"Yang tadinya 3 hari sampai pakai jasa kurir apapun sekarang makin bingung kadang 1minggu kadang 6 hari baru sampe, semoga ditingkatkan lagi untuk kenyamanan dan kadang update resi tak kunjung update dan tiba tiba datang, aplikasi udah versi terbaru signal bagus tapi kenapa tiap minta saran ke cs disuruh cek aplikasi update belum atau signal mulu yg di kasih tahu",0,shopee,negatif
4153ca58-183d-4f6a-88bd-f4bd7667624b,3,"maaf jdi kasih bintang 3 karena stelah update jdi gk bisa mengubah ekspedisi pengiriman, karena tiap daerah itu gk sama ada ekspedisi"" yg cepat ada yg lelet, jdi balikin lagi sistem bisa merubah jasa pengiriman, terima kasih",11,shopee,netral
5b402515-8ad9-44e8-87f0-b6cb7b9ee18c,4,"Aku senang belanja dcni daripada di aplikasi lain , tpi kenapa setelah di up diperbaharui , kok suka eror kadang bisa klaim kadang terjadi kesalahan , semoga kedepan nya makin baik karna saya pelanggan setia aplikasi ini",0,shopee,positif
64be162f-357c-44d6-bcc5-86d23684dad2,5,"sejauh ini oke.. cuma untuk pengiriman spx pernah pengalaman di tlp pihak spx suruh aktifin payletter baru bisa kirim, alasan data blur jika tidak aktifin payletter. nadanya maksa banget sy biarin aja klo jawab klo paket gak dikirim tinggal beli lagi harga gk seberapa. taunya sore nya paket langsung sampai",5,shopee,positif
2de72679-28f2-46f2-a50d-2947cb8b6435,1,"Pengiriman menggunakan shoppe spx ke NTT sangat lama. Estimasi waktu sudah lewat 3 hari, tapi barang belum sampai. Kalau sekali terjadi mungkin itu ada kendala pengiriman, tapi ini sudah sering seperti ini. Sebaiknya ada opsi untuk pake jasa pengiriman lainnya juga.",6,shopee,negatif
0fdc16a4-dde6-4bec-b47a-7b9a3b6e80a3,2,"akun Saya jadi nya gak bisa cod lagi padahal orderan saya belum di terima sudah di kembalikan oleh pihak jasa kirim , di buat penerima tidak bisa di hubungi atau penerima tidak mau menerima paket padahal paket nya aja belum di terima, kurir nya di telpon malah GK diangkat apalagi jasa kirim pakai SPX",0,shopee,negatif
cd38d13c-3bf4-4692-a576-e96ac4590158,3,Sebenernya apk nya sangat membantu sekali tapi kenapa yaa kalo setelah co dan melakukan pembayaran muncur notif pembayaran sedang di verifikasi lalu otomatis dibatalkan dengan sendiri nya 😌,1,shopee,netral
d3e1e205-77d6-41b6-be12-276a840250a0,4,"Pesanan barang selalu sesuai, hanya sj hrs lebih memperhatikan ketepatan waktu tiba pesanan krn sering terlambat..",0,shopee,positif
bef96724-c969-405d-bf85-d9128e82bb68,5,"Tolong dong min ini saya bru download lgi sblmnya saya sdh pernah berbelanja di sini, memang sngat terjamin dan saya suka tapi saya download lgi kok gak bisa msuk/nge-buk nyetak di aplikasi nya gk bisa masuk tolong dong min ini kenapa pdahal mau belanja tpi mlh apk nya gak bisa di buka",2,shopee,positif
ab3c1b38-05ff-4d17-aea5-cfbe05e3c353,1,Skrg ga bisa pilih ekspedisi lain pas belanja. Susah banget kalo dapetnya SHOPEE EXPRESS. Kalo armada dan sdm belum memadai. Jangan dipaksakan dong. Bbrpa kali paket hilang. Dan seringnya paket nyampai tp lewat jauh dr estimasi. Walau uang kembali ataupun dpt voucher. Ttp aja buang buang waktu nunggu paket yg urgent. Masa ini udah 6 hari lewat dr estimasi barang msh di puter2 ga jelas kemana. Sebelumnya hilang pas h-2 estimasi sampai. Sangat payah untuk shopee express,1,shopee,negatif
f60e5117-dc24-4e89-bb2e-820d97a58858,2,"Kok shopee gak bisa dibuka?tampilan tetap orange terus, kedap kedip pas ditunggu loginnya? padahal sudah di-update, hapus cache/data hmm? Sudah reinstall ulang masih sama gak bisa kebuka, kenapa?",2,shopee,negatif
1450ec07-a386-4562-8949-8936b14d82b2,3,"Pengiriman lama menggunakan spx express sampe barang di return. Mau ganti ekspedisi, tapi ga menyediakan ekspedisi yg lain. Kalau begini trus, akan banyak orang yg tidak puas dan lebih memilih aplikasi lain",1,shopee,netral
d3eb711f-eba8-4b34-bc33-339ea8a82656,4,"Selama ini shopee sangat membantu saya dlm melengkapi kebutuhan apapun. Semua jadi gampang mau nyari apapun disini ada. Cuma saya beberapa kali menerima paket atas nama saya Tapi saya tidak merasa order. Untuk nominal rata2 hampir 100rb dg barang yg 🫣 "" G layak pakai"". Semoga ke depannya shopee lebih menjaga privasi data pelanggannya. Teruma yg pembayarannya COD. Sukses terus,, trima kasih..",2,shopee,positif
d4b697ba-d19a-4067-812b-badf0ac5b0b1,5,saya pengguna setia shoppe udah lama shoppe aplikasi belanja online yang cukup bagus menurut saya tapi tolong dong saya mohon untuk kita tuh bisa milih jasa kurir yang kita mau karena sekarang kita gak bisa milih jasa kurir yang kita mau udah ditentukan sama pihak Shopee dulu2 bisa kenapa sekarang gak bisa tolong deh kembalikan lagi Shopee seperti dulu,2,shopee,positif
b566058e-09a5-4f5f-8dbd-17e82558cc4e,1,Parah sih jadi RUGI gara gara di back pas checkout Shopee food trus vouchernya ilang. Coba dong diupdate biar kalo pas checkout voucher terbaiknya otomatis terpasang. Terus selain itu ada restoran yang masuk daftar gratis ongkir extra tapi paket voucher extra nya ga bisa dipake yang 10rb. Truus juga soal paket voucher ongkir seharusnya otomatis terpasang kalo sudah terpenuhi kan jadi RUGI klo lupa,22,shopee,negatif
a0081271-350f-43d4-a9e5-2d2c9738afbd,2,Shopeefood tolonglah kurang²in double order atau apalah itu padahal jarak pesan makanan deket selesai juga cepet tapi kata kurirnya dia ambil pesenan kedua karna double order itu gmna saya harus nunggu lagi? Total nunggu dari pk 18.45 - 20.31 hampir 2 jam :( bonus makanan sudah dingin,0,shopee,negatif
bb3d2954-d6b1-4f6f-87e5-64d197cd9994,3,"Lelet bgt sekarang anjir,mau cari satu produk yg fix aj butuh waktu lama,kdng buat kembali aj gk bisa,ngerusak produk sendiri ini namanya,makin lama makin sedikit yg bakal make shopee,gw yg harusnya bisa beli 3-4 barng,sekrng beli satu barang nyari nya susah bgt, terkendala aplikasi Gk usah lah pake shopee live,shopee video",1,shopee,netral
ef204333-aaf2-4f12-900a-48b1b98a8c6d,4,Ongkirnya sudah tidak seperti dulu lagi dan harga barang sdh semakin naik. apalagi bulan depan min belanja harus 90 rb baru dapat subsidi ongkir 30 rb. Mohon dikembalikan seperti semula dong belanja min 30 rb subsidi ongkir 50 rb Thanks,1,shopee,positif
2f201d36-775e-41f8-900c-e81ee2adfb33,5,"Aplikasi yg memberi kemudahan utk saya belanja dimana barang yg sulit saya dptkan akhirnya di Shopee byk ada,makanya aku suka dgn aplikasi shopee Krn sangat membantu saya utk belanja online.aplikasinya pun mudah pencarian pun mudah semua mudah GK ribet.",1,shopee,positif
09a982d1-c5e3-4b42-a6ba-cc3ae5930b31,1,"sekarang di shopee banyak penipu, penjual tidak amanah, pesan barang khususnya elektronik banyak yang palsu atau tidak tersedia padahal di iklan atau di etalase ada. Tolong perbaiki keamanan dan kenyamanan pelanggan saat belanja agar tingkat kepercayaan kembali 100%, soalnya jika sudah tertipu sangat merugikan sekali",14,shopee,negatif
