id,title,rating,snippet,likes,date,iso_date,summary
5819ec7d-98d0-415e-95f4-2a8ed138cb38,Tobacco Bf,2,"Yang saya tidak suka di expedisi nya di rekomendasikan toped.jadi tidak bisa memilih sendiri.hasilnya untuk yang belanja dari pedesaan kebanyakannya telat terus sampainya.karena ekspedisi yg tidak ada di pedesaan,yang ada nya hanya di kota²,kadang di arahkan untuk pengiriman ke desa².hasilnya keseringannya lambat terus sampainya. Untuk pihak toped tolong pembeli harus bisa milih sendiri expedisinya seperti market place tetangga yah 🤭🙏",53,"August 04, 2024",2024-08-04T07:31:45Z,
6d4c59af-0e1f-49df-b34a-476a61d547a6,umardani Dani,3,"Pengiriman nya super lamaaa,olshop lain 2-3 hari nyampe ini minimal 4-5 kadang juga lebih Baru nyampe waduhh jadi males kan kalau belanja apalagi lagi butuh banget seperti saya kemarin beli hp dan kondisi hp saya sedang rusak butuh untuk tugas sekolah malah gak nyampe nyampe saran say tolong lebih di tingkat kan lagi yaa kan kalau seperti itu nyaman belanja nya jadi nya",10,"July 31, 2024",2024-07-31T13:52:30Z,
a67f00cc-6620-4981-ab6e-98a3774df4f6,Hilya Lizzy,4,Sebenernya udah bagus sih tapiii pengirimannya lama banget anjir😭😭bukan po tapi malah nyampe seminggu lebih😭😭capek banget gue nungguin padahal paketnya tuh penting banget😭😭percuma banyak diskon kalo nyampe nya lama woi😭😭padahal semua paket yang gue pesen tu se jatim njir napa lama banget sih😭😭udah gue pilih yang paling cepet tetep aja 8-9 hari an sedih banget padahal fitur Tokopedia udah bagus banget loh ni ya gue pesen 6 barang dari tanggal 1 sekarang masih nyampe di kota tokonya😭😭,0,"September 06, 2024",2024-09-06T03:33:55Z,
6f4a79d3-70f1-47fc-9c01-068893668f2d,Rimuko,5,"WAW diskonnya banyak banget, makasih banget lo, apalagi ane dapet diskon 40rb 99% + event ngundang orang baru dapet 50 ribu, itu emang udh manteb banget sih, eventnya emang gila banget emang mantab lah tokped satu ini, aplikasinya cukup cihuy dan lengkap banget, ga kaya toko sebelah. Tokped ini memang banyak banget ya eventnya, jarang jarang loh aplikasi lainnya ngasih diskon 40rb ke orang random, apalagi saya yang dapet hwhwh",0,"September 25, 2024",2024-09-25T00:29:33Z,
57b6645d-ecbb-4874-b287-6a9a0fbbb760,Rini Martini,1,"Tampilan tokopedia makin parah bikin susah setelah di upgrade bukannya tambah bagus, saya pengguna tokopedia sangat kecewa. chat ✉️dengan seller aja jd susah krn hilang di tampilan dekat keranjang, bukannya di permudah malah di persulit hrs kunjungi toko nya dl 😤 biasanya dengan mudah chat dekat lonceng dan keranjang",52,"September 07, 2024",2024-09-07T05:50:54Z,"Pengguna Tokopedia merasakan proses refund berjalan degan lancar, namun ada berbagai masalah setelah pembaruan, termasuk sulitnya mengakses fitur chat dengan penjual, ongkos kirim yang tinggi, minimnya pilihan COD, dan sistem kenaikan level member yang membingungkan. Selain itu, harga produk dan ongkos kirim luar Jawa dinilai semakin mahal, serta pusat resolusi dianggap tidak efektif."
ebaebb7a-b036-4103-8de3-0a413a806eb7,harly alfikri,2,"saya pengguna dari kalteng..jujur saya nggak pernah belanja di tokopedia, karena terus terang ada beberapa kekurangan menurut pengalaman saya, yg pertama ongkirnya yg mencekik leher, yg kedua minimnya pilihan dgn metode pembayaran cod, kadang di keterangan produk tertulis bisa cod setelah di klik beli eh ternyata malah nggak ada pilihan cod nya.. nggak seperti toko toko online yg lain yg lebih bnyak fitur fitur pilihan seperti pilihan gratis ongkir dan metode pembayaran cod..",11,"August 11, 2024",2024-08-11T06:22:43Z,
30d80d7f-3159-4f76-bb7b-ddedf0c81396,jeje huraeji,3,"Sistem kenaikan member nya gak jelas, saya dari gold ke platinum kurang 4jtan lagi, terus saya ada beli barang 14jt, bukan nya naik jadi platinum malah syarat nya naik lagi, jadi kurang 121jt, angkanya bikin kaget, mungkin trik marketing simple tapi bikin jengkel",6,"July 31, 2024",2024-07-31T04:02:49Z,
18bd4352-82a1-4867-95b5-d6a9f2459a0a,Sugiartono Sugiartono,4,"Untuk tokopedia, seharusnya hanya bintang 3 untuk akhir akhir ini. Topet bisa update riwayat pembelian sy. Turun hingga 300° Dikarenakan kebijakan yg selalu berubah, promo tak sesuai kenyataan Harga di lapak makin mahal Ongkir luar Jawa tambah mahuaall Kasih rekomendasi yg paling mahal Seharusnya kalau kasih rekomendasi itu yg paling murah dan gampang Pusat resolusi hanya berputar putar aja, nggak banyak bantu masalah COD 2x sehari 5x seminggu. Aplikasi lain COD bisa 10x sehari",67,"September 15, 2024",2024-09-15T01:06:25Z,
6e14a53d-7027-44b2-8f0b-3d3239cc5270,nizarcandra44 Godot,5,Saya baru bikin akun kemarin lansung saya cek out tiba tiba pesanan saya di batalkan sistem kenapa ituh padahal saya udh transfer uang tapi Alhamdulillah uang nya kembali dengan selamat tidak di Potong apapun sama sekali,0,"September 11, 2024",2024-09-11T13:43:57Z,
677a1df1-00de-41b0-9169-6e8e6f84075d,novianti nurlaili,1,"Memang benar ternyata,saya pesan menggunakan voucher pengguna baru yang dapat potongan harga yang menjadi lebih murah tapi saat ingin membayar pakai pembayaran indomaret langsung di batalkan oleh sistem,bener2 kecewa saya😣😤apa kek maen2 gitu y",99,"September 11, 2024",2024-09-11T12:24:32Z,"Pengguna Tokopedia mengapresiasi banyaknya promo dan voucher, tetapi kecewa dengan pembatalan pembayaran Indomaret dan penanganan komplain yang lambat. Selain itu, aplikasi mengalami masalah dengan notifikasi saat klaim asuransi."
8b16cbfd-8264-4d2e-996e-6e86eb05fa58,Queesya Anyarrah,2,"Penanganan masalah komplain, sangat sangat memakan waktu, penyelesaian masalah sangat lambat, setiap bertanya selalu di jawab, MENUNGGU MENUNGGU MENUNGGU sudah lebih dri 1 Minggu MENUNGGU lagi yg di katakan. 😮‍💨😮‍💨😮‍💨😮‍💨",1,"September 11, 2024",2024-09-11T16:33:02Z,
1127188e-c667-4ce1-9095-805da2785386,KING WIDI,3,"Sekarang aplikasi ini sudah semakin buruk. Tidak bisa melihat detail pesanan. Dan saya curiga bahwa seller tidak diberitahu bila ada order yang masuk. Karena meskipun tertulis ""diproses"" tetapi pesanan tidak bergerak sama sekali hingga dibatalkan by system",7,"September 04, 2024",2024-09-04T07:22:50Z,
d63858b8-1919-40a8-a408-9513381907d7,Elsa Nabila Putri,4,"Bagus , sekarang lebih banyak promo potongan harga dan banyak voucher , tolong update fitur fitur terbaru yah kadang suka bug atau jaringanku bermasalah kalo sedang refresh apalagi kalai sedang cari produk . terimakasih",0,"September 15, 2024",2024-09-15T12:33:29Z,
bf0e2b46-7a48-497e-9236-9e2619c78876,Zulkifli Zulkifliallied,5,"Ketika saya sedang klaim asuransi proteksi gadget, notifikasi tokopedia mematikan notifikasi sehingga kita kesulitan ketika harus mengaploud dokumen yang di perlukan yang pada akhir asuransi Ter tolak .",8,"September 16, 2024",2024-09-16T16:00:03Z,
db296b14-285a-476c-8563-babf849370aa,Verifyatna,1,"Olshop aneh, orang yg gapernah belanja malah suka dikasih voucher diskon gede tiap bulan. Akibatnya orang malah jadi gapernah belanja di toped, buat dapetin voucher diskon gede itu. Alhasil toped rugilah kalau gitu, harusnya yg sering belanja di toped yg dikasih voucher diskon gede sebulan sekali. Supaya orang jg rajin belanja di toped buat naikin level. Apa gunanya ada level sistem. Kalau ga ngasih benefit apa² di tiap levelnya. Malah yg ga punya level di untungkan, aneh bgt.",37,"September 05, 2024",2024-09-05T05:50:29Z,"Pembagian voucher diskon yang tidak adil, yang jarang transaksi dapat banyak voucher, dan sebaliknya. Etalase produk yang kurang praktis, ongkos kirim yang mahal, pengiriman lambat, serta pelayanan yang bervariasi, meski diskon tetap menarik pengguna."
7f206981-7e6b-4ec5-b233-6229c8fce29b,Aku Miny,2,1. Tidak disediakan etalase di toko..sehingga harus mode pencarian satu per satu..dan barangnya itu acak..kalau ada etalase kan pihak seller bisa menggruping barang..jadi pembeli tidak repot 2. Tidak semua pembeliaan mendapatkan gratis ongkir.. klau sebelah belanja 30rb sudah dapat gratis ongkir..ini belnja 70rb ongkirnya 14rb..cek di promo tetp tidak ada gratis ongkir,13,"July 28, 2024",2024-07-28T23:15:51Z,
bada0027-1e8f-44c3-9a6d-e4fbcc3f4038,nanayaww,3,"kadang aku tuh suka sebel karena pengantarannya lamaaa banget, dikonfirmasi nya jga kadang lama, padahal olshop lain juga sama pake ekspedisi jnt, tpi olshop lain lebih cepet dateng nya. tpi ya saya suka karena banyak diskon, kadang dapet potongan harga sampe 20rb.",0,"September 12, 2024",2024-09-12T07:22:49Z,
06abe2c4-a873-46e0-b5f9-34ce0a27e4e5,Hartantio Meghalith,4,"saya newbe jadi belum bisa kasih masukan lebih, tapi first impression nya ok, customer sih bebas milih platform apa, ayo tingkatin lagi ya mungkin bisa dari harga yg kompetitif dari kompetitor sebelah",7,"August 26, 2024",2024-08-26T02:38:35Z,
746b8b48-7240-4f5f-b097-bc1f45895950,Syifaul Qolbiyah sari,5,Awalnya saya berasumsi negatif karena mungkin dari pihak tokopedia tidak tau detail tentang tipuan dari penjual . Alhamdulillah karena bertahap dan kerja tuntas . Uang saya bisa kembali . Terimakasih tokopedia care,0,"September 20, 2024",2024-09-20T09:25:11Z,
8d5b1c41-af27-4da0-83ff-484fcf1f9997,Yoon FeFe,1,"parah sih emang, jangan ada yang tergiur promo pengguna baru lah. Itu fiktif kayaknya. Masa saya pesan, bayar belom ada semenit langsung dibatalkan oleh sistem. Wkwkwk promo fiktif, vocernya juga fiktif. Katanya suruh hubungi Tokped Care, tapi halamannya gak mao kebuka wkwkwk. Ngakak, kayaknya sengaja buat ngejebak uang refund biar ada di aplikasi",40,"September 11, 2024",2024-09-11T07:33:44Z,"barang lengkap dan suka memberikan voucher, namun promo dan voucher untuk pengguna baru fiktif, setelah bayar langsung dibatalkan sistem, kurir rekomendasi lama sampainya, ada juga keluhan untuk ekspedisi JNE"
e31f7018-e248-4b5e-a64e-0dbdc2ff3156,Asti Muninggar,2,"Saya kurang suka belanja di tokopedia karena tiap belanja sering ""dibatalkan oleh sistem"". Habis gitu pengiriman pake kurir rekomendasi ujung2nya macet di jalan. Maaf ya, harus ada perbaikan sistem dan perbanyak diskon biar bisa merebut hati saya dari shopee. Hehe",17,"August 12, 2024",2024-08-12T11:11:30Z,
d33de58c-c8d7-4f9d-b7c2-03d058e0a6dd,Rizky Nugraha,3,"Tolong untuk staf tokped lebih baik berhenti menggunakan jasa kurir JNE karena sudah 5x pesanan saya di return dengan alasan saya ""tidak ada di tempat"". Tanpa ada konfirmasi dari kurir JNE terlebih dahulu terhadap saya. Ini hanya sekedar masuk saja, selebihnya tokped sudah bagus hanya minus di jasa pengiriman nya saja. Thx",0,"September 22, 2024",2024-09-22T16:50:00Z,
3a457bb0-afd2-4e58-b458-4a77ff083bd8,suroto,4,"Jika kita pusing mencari barang didaerah kita tdk ada,disini lah tempatnya.hampir semua barang ada. Disini bisa membantu saya mencari kebutuhan atau peralatan skala rumahan terutama yg ringan ringan.. Mantap👍",1,"August 02, 2024",2024-08-02T14:26:47Z,
bb6a8d0d-a53f-4087-824e-f0503b5345b2,dzal kifli,5,"Yeay dikasih kupon lg...makasi yaa tokopedia sdh baik hati lg 🥰..saran kalau bisa kolom pencarian ditambah fitur cari dengan gambar yaa..kaya si oren,enak jadi lebih cepet nyari produk dari tiktoq 😊",4,"September 23, 2024",2024-09-23T09:15:44Z,
d8260ec4-d97a-464d-9830-244c42e12e3e,Murasaki,1,"Tokopedia yang sekarang sangat mengecewakan, beberapa hal yang menurut saya sangat mengecewakan: 1.biaya layanan yang makin naik tapi pelayanan tidak sesuai yang saya dapat 2.gratis ongkir langganan Tokopedia plus tidak bisa memilih opsi pengiriman 3.pengiriman melebihi estimasi waktu tetapi pelanggan tidak dapat kompensasi dari keterlambatan, dan itu sudah sering kali terulang tetapi tidak ada pembenahan dari pihak Tokopedia",42,"September 08, 2024",2024-09-08T11:29:35Z,"platform ini terpercaya, namun banyak keluhan tentang biaya layanan naik, pengiriman lambat tanpa kompensasi, tampilan aplikasi yang lamban, dan notifikasi paylater via SMS menyebabkan denda."
aba1e009-db21-46fa-b47e-b2d237d8ad18,purwo saputro,2,"Tokped uprgade tebaru ini sangat lamban/lemot.. dan klo mau cari barang sdh scrol jauh dibawah begitu saya klik liat barang trus kembali dia kembali ke awal - ke atas lagi no 1.. bener2 bikin ribet.. padahal saya klo beli online selalu lewat tokped.. tp karena ini pengen pindah sebelah aja, cz aku gk suka ribet..",2,"September 08, 2024",2024-09-08T10:15:15Z,
a1b7a7b9-8f98-4084-9497-20d7e24da3e3,Tiara Pratiwi,3,"Krn dana sdh dikembalikan, rating sy naikkan lg. Cm msh krg suka sm tampilan tokoed skrg, lbh bagus yg dulu, byk brg yg g dicari suka muncul disearch, minta brg diurutin harga tp ttp aja ada yg ngacak-ngacak",0,"September 05, 2024",2024-09-05T14:14:46Z,
fb094f90-3162-4bc6-8db4-0ec639620e65,Rinto YL,4,"Saya merasa di rugikan karena notif paylater skg beralih ke SMS, di aplikasi gada notif di WA juga ga ada. Saya yg terbiasa mendapatkan notif lewat WA, jadi tidak mengetahui kalo saya udh dpt notif untuk membayar paylater. Alhasil saya kena denda 50 ribu karena saya terlambat membuka SMS, ini aja kebtulan saya iseng buka SMS, kalo saya ga iseng buka, saya ga akan tau kl saya dpt notifikasi lewar SMS.",0,"September 08, 2024",2024-09-08T03:43:52Z,
f6a0077f-ce6c-4d39-9c2d-130e201b7988,Purwacaraka,5,"TOKO PEDIA merupakan platform online shop yg dapat di percaya.saya berharap jika ada pedagang yg nakal,curang,mengirim barang yang tidak sesuai pesanan segera di tindak. Mohon di respon jika ada pengaduan dari pihak pembeli.karena yg sering di rugikan dari pihak pembeli. Yang sangat penting,segera kick lapak pedagang abal²,yang banyak ulasan unsur penipuan.",0,"September 21, 2024",2024-09-21T04:20:16Z,
a2b1f81e-5529-4e72-844c-88948f86c45c,SUMARSONO,1,"saya selalu suka sama tampilan tokped dan selalu memakainya buat belanja online, tapi please jangan nampilin harga diskon (biasanya warna merah muda), bikin bingung pengguna.. kalau harga diskon sudah dihapus dan tampilan harga sudah kembali seperti dulu saya akan ubah lagi jadi bintang 5",9,"September 21, 2024",2024-09-21T11:49:11Z,"aplikasi bagus dan promo menarik, namun ada keluhan tentang tampilan harga diskon yang membingungkan, pengiriman lambat, serta kurir rekomendasi kurang memuaskan."
093fd169-387a-46fd-9467-2ff4b91f28ea,Jana Pujia,2,"Tokped tambahin buat ngerating pengiriman / ekpedisi nya dong, biar bisa buat evaluasi pihak seller & ekspedisinya. Sekarang bila di tokped lama bgt prosesnya baik di seller / ekspedisi nya, ga kaya dulu ada masa tenggang waktu yg singkat",20,"August 17, 2024",2024-08-17T14:33:12Z,
3cd0ff8e-849a-439e-81b9-3923d74a6b00,Na'ilah Zhafirah,3,apk udah bagus mending perbaikin deh pengiriman nya. lama! udah di kota tujuan aja harus sampe berhari² baru dikirim! nama pengiriman doang si cepat tapi ga ada cepat²nya😠,0,"September 09, 2024",2024-09-09T09:55:51Z,
1e639fe8-d664-468e-8a90-1766b9a7a6c4,Riski Abdul Azis,4,"Marketplace Rekomendasi sih ini tapi sayang Untuk kurir ""Pilihan Tokopedia"" nya agak kurang memuaskan, Beberapa barang yang saya pesan Agak lelet di beberapa kurir contoh *anter *sap* *id ex* yang bagus menurut ane bagus/ gercep hanya Sicep* jn* j&*, sisanya tau sendiri gimana",0,"September 13, 2024",2024-09-13T14:02:10Z,
abf5ca7f-7687-4ce4-8a17-f973275e769a,Yuni Aqwaliah,5,"Saya edit ulasan saya. Alhamdulilah kendala sudah teratasi. Aplikasi sudah bisa digunakan dengan baik. Promo nya mantap, gak pelit-pelit. Paling baik hati kalo udah ngasih promo. Terima kasih tokped.",1,"September 09, 2024",2024-09-09T05:03:23Z,
4b388f58-3ca0-4ac0-abbc-7a9d7fa72bc9,Nafa Fuad,1,"Pesanan belum dikirim sama kurir tapi tiba² distatusnya pesanan sudah selesai padahal saya belum klik pesanan diterima, mau dibatalkan juga tidak bisa diklik yang ada tulisan batalkan, chat ketokonya katanya pesanan dilayani oleh tokopedia",8,"September 20, 2024",2024-09-20T07:30:11Z,"pelayanan Tokopedia cukup memuaskan dan promo menarik, namun ada keluhan tentang kurir JNE yang lambat, diskon yang tidak berlaku saat checkout, ikon diskusi hilang, dan pesanan selesai tanpa konfirmasi."
e7a510bf-b7b3-4463-9bec-7ed477132262,sania fatrin,2,"Seru banget belanja disini, kekurangannya cuma satu. Kurir rekomendasi nya JNE, apalagi JNE malang aduh super lama pengiriman nya. Bakal balik lagi ngasih rating 5 kalau kurir rekomendasi nya diganti. Enakan pake shopee, barang sehari bisa sampe... Tokopedia mending jangan kerja sama bareng JNE, aplikasinya bisa bisa ikut kena getah gagal kerjanya JNE!!!!",10,"September 04, 2024",2024-09-04T06:27:01Z,
5dbd4138-b427-4386-b609-f2d39562d639,Andreas Ferdian,3,"Aneh dapet diskon 40k, ehh pas di checkout malah gak bisa dan disaranin membeli tanpa promo, dan kalo mau nyambungin ke tiktok shop aplikasi malah force close.",0,"September 26, 2024",2024-09-26T02:20:28Z,
0b640adf-ba47-4de0-87d9-8298862faf85,Wawan Mataram,4,"Setelah di update akhir bln aguatus 2024, tidak ada lagi ikon diskusi di halaman utama. Tidak ketemu dicari² ikon tsb utk melihat apa² yg kami tanyakan ttg produk tertentu.",0,"September 03, 2024",2024-09-03T22:42:37Z,
b867f789-5300-4dd4-9a15-0bb7e86d9c72,Pindra Wiguna,5,"Cukup puas dengan pelayanan tokopedia,kalaupun ada barang yg di beli tidak sesuai,itu karena ada beberapa seller yg nackal aja,semoga kedepan'y tokped banyakin lagi promo",0,"September 06, 2024",2024-09-06T03:44:38Z,
8b71d3ff-dca7-4b59-a55f-3c092a40ad25,wisata jepang,1,Menu message di tokped versi terbaru dihilangkan di tampilan awal jd ribet kalo mau tanya2 tentamg barang yang dijual. ini sebuah kemunduran. Saya akan kasih bintang bagus kalo menu itu dimunculkan lagi,21,"September 06, 2024",2024-09-06T21:37:52Z,"banyak promo menarik di Tokopedia, namun ada keluhan tentang pengiriman yang lama, hilangnya menu message, diskon pengguna baru yang batal otomatis, dan saran untuk fitur wishlist yang lebih fleksibel.






"
57b69f64-8c27-45fe-9f95-3ca98943b2d1,D N,2,"Udah 2x terakhir pesan disini pengirimannya lama banget, apalagi yang terakhir ini. Pesan barang dari surakarta untuk dikirim ke sukoharjo (kartasura), cuma beberapa km lho, deket banget. Tapi pengiriman sampe 5 hari dan terlambat dari waktu yang udah diperkirakan aplikasi. Padahal kurirnya make yang rekomendasi. Dan ngga ada kompensasi keterlambatan gitu?",94,"July 29, 2024",2024-07-29T14:05:13Z,
0588c5ca-887c-4594-92e5-a39e72721396,Leo Bahder,3,Saya dengar ada promo pengguna baru diskon sampai 50rb setelah di check out malah hilang diskon. Setelah cari cari produk untuk pengguna baru seharga 100rupiah di checkout langsung di batalkan otomatis system.,0,"September 18, 2024",2024-09-18T10:48:29Z,
42eb13fb-dc4e-4d03-b634-5c2256ac21d3,Tono Martono,4,"Owwww,dah lama jg ga belanja ditoped,baru mulai lagi karena banyak promo yg menarik,sayang disayangkan betttulllll pengiriman lama meski akan sesuai dengan estimasi,kalau bisa lebih cepat mungkin akan lebih baik kaya dua toko sebelah",3,"August 08, 2024",2024-08-08T15:23:51Z,
3cae4e19-94ab-46e4-9e8d-e557c30f09e4,Diablo Dizzy,5,"min,, saran aja bikinin fitur wishlist yg barangnya bisa ditempatin lebih dari 1 wishlist,, kalo yg sekarang kan ga bisa dibilin 2 wishlist yg disimpan.. jadi tolongg banget yaa makasih",0,"September 22, 2024",2024-09-22T14:32:26Z,
73f848ff-f506-423f-a357-53422d5014d9,Fransiska Yanuari,1,"Tokopedia sangat buruk, tidak ada solusi untuk kendala paket belum diterima, tidak informatif dan tidak profesional. Tidak bisa mengatasi kendala saya, paket dengan pengiriman ekspedisi reguler sekelas dengan kargo, diminta konfirmasi kenapa paket belum sampai tidak ada jawaban sama sekali tidak bisa terhubung langsung dengan CS tokped untuk tau informasi lebih lanjut. Sangat buruk, paket belum sampai notifnya suruh menilai pesanan gimanasiiiii!!!!!!!!!!!!👎👎👎👎👎",11,"September 19, 2024",2024-09-19T00:47:07Z,"aplikasi bagus dan menarik, namun ada keluhan tentang pengiriman lambat, kurir SAPX dan Anteraja yang tidak profesional, serta kurangnya update status pengiriman dan respons dari seller."
162b9e35-2fdf-46d1-a6a9-30d10c607d30,M Rizki Nurul Hakim,2,"Bisa gak sih SAPX hapus aja dari Kurir Rekomendasi,, Paling males kalo sudah dapat pengiriman SAPX, Paling Lambat dan paling tidak bisa diandalkan,, Kalo Alamat gak ketemu tanpa USAHA dulu, Selalu langsung diretur kurirnya, Tanpa sepengetahuan Pihak penerima paketnya...Kan Gak profesional.",2,"August 29, 2024",2024-08-29T05:28:53Z,
1c11e55b-6f23-42b7-8b6c-7ec85a3e3af1,Bangio 27,3,"Kurir rekomendasi pengirimannya sangat lama, status pengiriman tidak update. Kalo SHOPEE selalu update",1,"September 07, 2024",2024-09-07T12:13:55Z,
3dae1264-fd5e-401c-941d-73fda684d776,Rachmat Dermawan,4,"Aplikasi OLSHOP yang cukup bagus cuma saran untuk jasa kirimnya diusahakan tdk memakai kurir anteraja husus kota Bdg,pengantarannya lambat. Dalam satu kota saja sampai dua hari paket baru diterima. Satu hal lagi ada beberapa seller yang tidak merespon dan tdk memproses pesanan sampai estimasi sehingga dibatalkan sistem",6,"August 16, 2024",2024-08-16T10:51:24Z,
5f424d82-4859-430d-8e5f-764f40cb0a1a,Thes Loklan,5,Suka dg aplikasi toko pedia yg biarpun ganti2 tp bgs dan lucu menarik. Slogannya jg yg Selalu Ada Selalu Bisa. Betul jg sih sek ditambahkan sj oleh kita Selalu Cepat tanggap cepat kirim cepat sampai.,1,"September 14, 2024",2024-09-14T01:14:15Z,
1128df06-8890-498d-814d-e5ab3063858c,NOT FOUND,1,"Barang lama datang, stuck di akhir pengiriman dan ga ada update selama 2 hari, bahkan udah nunggu 1 minggu, hubungin CS, malah dikasih AI gajelas, masalah ga tuntas, komplain pun ga ada respon dari penjual ataupun expedisi, tolong hapus aja expedisi sicepat, ga guna.",12,"September 16, 2024",2024-09-16T02:23:21Z,"fitur mudah digunakan dan tampilannya menarik. Namun, ada keluhan tentang pengiriman lambat, kurir bermasalah, tidak bisa memilih ekspedisi sendiri, dan respon customer service yang kurang memuaskan."
77162b81-601e-407d-b017-92ae0949c684,Leo Aldi,2,"Di tokped ini kurang enak, ga bisa milih kurir sendiri, males klo kurir bermasalah kaya ideks cakung paket dah 2 minggu stuck ga tanggung jawab kirim. Tingkatkan biar bisa pilih ekspedisi sendiri ga usah rekomendasi tapi ga rekomendasi sama sekali!!!",1,"August 18, 2024",2024-08-18T12:11:47Z,
bf37e9eb-b087-404b-ba09-e9d1075488c3,zul grefi,3,"Kenapa gopayleter Tokopedia GK bisa digunakan dan dibuka padahal cicilan masih 12 bulan lagi harus dibayar, kenapa disuruh aktifkan gopaylater??? Kan sdh aktif dan harus bayar cicilan setiap bulan,,,, aneh Aplikasi Tokopedia sekarang, sdh chat Tokopedia care jawabannya gak pas,,,,",8,"September 07, 2024",2024-09-07T09:53:43Z,
3907a06d-9c4e-463a-881f-409031eab1fe,Dayen A,4,"Tokopedia lumayan oke, apalagi aku suka warna hijau dan fitur-fiturnya gampang dipakai. Tapi, ada satu masalah. Waktu aku return barang dan minta tukar yang baru, malah uangnya yang dikembalikan. Padahal aku mintanya barang, bukan uang. Jadi, waktu mau beli barang itu lagi, saldo yang dikembalikan Tokopedia nggak cukup buat beli barangnya, karena waktu aku beli barangnya, aku juga bayar biaya asuransi tapi yang dikembalikan Tokopedia cuma seharga barangnya, alhasil aku pakai VA bank buat bayar",5,"August 28, 2024",2024-08-28T06:09:52Z,
c43d9164-f7d4-47c5-bf43-10b9391e17ef,Arief Yr,5,"tolong dong min, di tokopedia agar bisa pilih kurir, aku capek kena jne terus, di tempatku pelayanan jne buruk sangat min, padahal tadi pagi dah tiba di agen jne, tapi sampai sampai ini belum datang, sampai pernah ku whattsapp kurirnya katanya paket nya ada di agen, dah ku samperin tuh agen meskipun lumayan jauh dari tempat ku, dan kata agen nya udah di bawa kurir nya, dan jarak dari rumah ke agen itu 11km.",3,"September 06, 2024",2024-09-06T11:04:30Z,
7a7eb61b-27b3-475b-ad19-91402be676f7,Wasis Tok,1,Pelayanan customer service-nya sangat-sangat minus. Jawabannya seperti bot kalau gak jawaban template. Bukan dikasih solusi malah dikasih jawaban template yang sangat tidak membantu customer. Balesan chatnya juga lama pol gak seperti marketplace lainnya. Kalau bisa ngasih bintang minus akan saya kasih bintang tersebut buat TOKOPEDIA!,17,"September 12, 2024",2024-09-12T06:50:50Z,"promos besar dan sering, terutama bagi pengguna baru. Namun, ada keluhan tentang layanan customer service yang lambat, jawaban template, pengiriman lama, dan masalah terkait pemilihan ekspedisi serta biaya tambahan.






"
47e6e56b-5bd5-4543-9799-5a982022c9f4,Efendi,2,Saya kecewa sama tokopedia di karenakan pengiriman pakai kurir rekomendasi yang entah sistem nya gimana? Saran dari saya baiknya kalau emang gratis ongkir kita bisa milih ekspedisi nya apa? Masak yang pickup sicepat tapi yang kirim ekspedisi lain. Saya kecewa Terimakasih,9,"July 10, 2024",2024-07-10T19:58:48Z,
d695e6b7-93d4-4c0f-80c7-d6374cc4d92c,Nenden,3,"Skrg klo order harga gk sesuai di awal ya Misal total keseluruhan 50rb,yg harus di byar jdi 51rb,pasti selisih 1rb/pesanan Klo dlm seminggu lebih dri 10 pesanan lumayan bgt,bisa buat beli pls Udh komplain lewat email tpi gk ad tanggapan",0,"September 20, 2024",2024-09-20T13:50:12Z,
604f31ed-951e-4cbf-8aae-6ed88991c7f5,Aden Purnama,4,"Suka belanja disini (TokPed) Barangnya bagus2 cuman untuk pengiriman barang sama kurir nya lama,gk seperti yg sebelah 1-2 hari dah diterima(nyampe) tapi ini di TokPed harus menunggu lama,mohon diperbaiki untuk pengiriman nya kak Admin,ini hanya masukan saja,biar pelanggan tidak membelot ke sebelah,terimakasih",8,"July 31, 2024",2024-07-31T12:07:16Z,
43357d17-9c3a-4405-bc75-8729ba326b1d,citaa cy,5,"toko pedia keren banget, apalagi untuk pengguna awal itu promo nya gede gede an banget ga main main, banyak voucher yang bisa di pake, sering promo juga kan, pokonya buat sejauh ini tokopedia udah cukup keren banget, terima kasih toko pedia semoga kedepanya juga bisa lebih update lagi!",0,"September 09, 2024",2024-09-09T13:30:01Z,
39178ff0-2de7-4f9d-a4db-ad49622b0ed0,Mohammad Ardika Chandra,1,"Pelayanan nya masih kurang, ingin bertanya ke CS/Agent Live dipersulit. Sering kesalahan sistem, dimana estimasi ketika saya order tanggal 12 siang sudah jelas dan ditetapkan, tapi tanpa pemberitahuan apapun, status pengiriman tidak update dan tertulis Shipping, sengaja oleh pihak Ekspedisi di waktu penerimaan agar ke pending. Ekspedisi kurir ga niat, sudah status pengiriman malah g jadi di antar dan dikembalikan ke gudang, keesokan harinya bukannya diantar, malah masih status di gudang.",11,"September 14, 2024",2024-09-14T03:41:55Z,"ada keluhan tentang layanan yang lambat, kurir tidak profesional, banyak bug setelah update, masalah lokasi alamat, pengiriman yang tertunda, serta aplikasi yang lemot saat digunakan dengan fitur tertentu."
cdd94bbe-81f9-4012-9064-3fd24220ea8c,Syahri Rahmadani,2,"Setelah update jadi banyak bug, saat mau liat review barang load gambarnya jadi berat. Padahal internet stabil. Trus liat gambar produk yg di review tapi ada suara video play. Padahal ngga buka ulasan bentuk video. Liat ulasan video pun cuma layar hitam",7,"August 08, 2024",2024-08-08T14:57:24Z,
