id,rating,platform,label,cleaned
93447ee7-2e34-4f5a-a2ee-dcd925dde701,5,shopee,positif,bagus pls enak bgtt gratis ongkir dpt banyakkkk tpi minus simpan besarrr bgtt kalo yaa blokir online shop jual cantik palsu asli ttp bintang shopeeeeee
3685adf3-f016-48b7-8cd2-3e833683b366,1,shopee,negatif,coba bikin bingung cutomer liat keranjang harga murah cek out harga lambung pake harga keranjang murah ehh co harga langsung ubah udahhh harga ubah tuh bohong cutomer semangat harga murah co hrga ubah lonjak aneh skrng
5e184879-5b48-42bb-8a04-6175e4c8aa4a,2,shopee,negatif,ulas iklan shoope iklan menggangu buka iklan muncul iklan shoope kalo iklan pencet tarik kalo paksa tarik salah rekomendasi developer ubah iklan kalo apaapa kyk buka website nyari shoope muncul
f614c0f6-6ceb-45e1-9f33-b0fec6ba00d4,4,shopee,positif,setia juta minggu kecewa dgan jasa bilang jasa sesuai aktif jual nohhhhh hubung jual bingung cuman spx dpilih minggu minggu estimasi garansi rb perak pilih
d0f15172-a858-4172-9185-35a19965ab5b,5,shopee,positif,pilih jasa dihilangin otomatis gk dirubahudh gk pake jasa warna pinkudh bnr kecewa dapet jasa gk berespaket muter gk jelaspernah hilangkelihatan bgd gk profesionalnyatolong lg pilih jasa kirimterima kasih
934212c5-af56-417c-8461-f884bbcaf14f,1,shopee,negatif,parah ekspedisi tentuin spx kurir rating jelek ganti ekspedisi bayar gratis fix mudah ribet kesini cari untung ekspedisi otak atik plisss percaya customer jgn ubah rugi customer
f393c161-2208-470b-9d83-14adbf2b6ac1,2,shopee,negatif,login nohp arah bantu customer service pilih tera batu bintang akun karna login
613997f2-5259-4794-a53f-911d165b2b86,4,shopee,positif,salah ecommerce trprcaya favorite sya blnja online aplg fasilitas paylaternya jdi mdh blnja byrnya bln dpn cuman syg kesini mahal biaya paylaternya ongkir potong mlh bayar klo paylater blm lg ongkir nol bener nol rp skrg hrss blnja min rb potong ongkir ptg rb full kaya dlu wajar jdi bnyak phk mgkin krn rugi bayarin ongkir cust trs smg kdpnnya paylater ttp dpt pot ongkir
a540f8d6-8788-48d9-9a39-6f26dce4bae2,5,shopee,positif,terima kasih uang tokoseller tipu layan muas akun aman tipu koplain langsung direspon arah tahan layananya akun akun member gold
8b3ba381-f080-40a2-a3b5-d12ef96c5b93,1,shopee,negatif,skincare uninstal skl web resmi inginkanoffline skincare sedia mall kosmetikbody shop nunggu bikin emosi
748c70e1-c1e5-43de-8a30-3d931b6ed322,2,shopee,negatif,kasih bintang karna ongkirnya mahal beli innisfree kakak mah gratis ongkir gratis pkoknya kasih bintang tuh kalo gratis
a87c9b65-808a-4286-9067-3a23a862a346,4,shopee,positif,kesini g updatedari estimasi ubah gratis ongkir ak g jelang lebaran padet sata akuiieee lambat
11da902a-0bec-4037-a1cc-f723d8b9886b,5,shopee,positif,cs sulit utk hubung bayar sdh hasil va status blm bayar uang bantu cs sulit hubung
61bc1e21-3337-4075-b050-de6cd0bdf6b0,1,shopee,negatif,jual hasil potong hasil rb potong biaya ongkos tanggung jual rb ajasumpah allah nyesek aneh kaya gitu terang biaya ongkos beli rupiahtapi biaya ongkos nanggung jual komplain cs ken detail bilang tunggu proses tim sakit hati
4074be9d-ee4f-49c5-8959-38dfe9607b8d,2,shopee,negatif,kecewa tunggu batal alas hilang transit mohon aman tingkat ulang kasi harap palsu
97c036d3-bd28-4d33-b8ef-6b7aa5565021,4,shopee,positif,mohon maaf kakentah ku dipakaisetiap buka verifikasi kalo verifikasi si masalahtpi verifikasi tulis coba lagiya gitu perubahanya si kak jdi mohon bantu
7a76e3da-fc1a-40de-9a7d-038405965db0,5,shopee,positif,cod mudah integrasi shoope langsung mudah mudah kualitas bagus pilih metode bayar digital patner bayar cash
81a4f9b8-ecb8-4aa6-ac0a-af3c5ac2286e,1,shopee,negatif,hapus anter list jasa pengirimanekspedisi telantar lelet update layan turun jasa internal kalah biar konsumen jemput transit kota dasar update
d565905d-fc0f-4c9d-aee1-03f384c76a6a,2,shopee,negatif,paksa rubah nilai tau shoopepay checkout hubung customer care chat download gagal coba menit mohon kendala jalan normal nilai rubah bintang sinar terima kasih
0d825cbf-178b-48b9-9145-b68742a86563,4,shopee,positif,bagus yah tpi daftar langsung error mksutnya halaman tidk sedia pdhl beli tpi halang eror halaman sedia pliss halaman sedia fungsi halaman sedia
50c3d623-8dad-40ee-9cf4-95c8f3857243,5,shopee,positif,layan cepat harga murahcara bayar gampangsemakin suka shopeepaket terima cepatsaya barusan terima lagipaket sesuai diharapkanterimakasih
06f8ba92-aafa-4865-bd66-e6ec944f30e0,1,shopee,negatif,apk bagus aman nyaman dn cepat sistem rusak transit terkhir malh estimasi udag hilang jasa shope kurir respont kadang suruh sabar hilang nunggu butuh desak kalo ulang nunggu
fa61df9f-89f8-443a-8791-ab164f8bda78,2,shopee,negatif,maaf min bintang ku rangin bebas knapa ku ku gk codpadahal beli slalu ku kasih bintang gk cod kalo kek gin mending ku hapus cari apk
2a869322-c4b2-4e19-8638-32cc0b9411ad,4,shopee,positif,kurir spxnya parah labih pake kurir jnt kurir jnt ragu kalo kurir spx wilayah jambi mestong kurir spxnya jelek layan gk sampaibahkan ambil gudang gk parah spx
5e13a9b4-6b21-4687-9c27-ca8ed30d3c67,5,shopee,positif,bagus aplikasix tpi q heran gara q dlam jalan nda smpai tuju akirnya jual cod alpikasih q smpai hilang q bap batal cod
89e791aa-603f-4e95-8816-f2a6558e09a6,1,shopee,negatif,senang kemarin verifikasi mulu kesini ribet lari apk belah
ee4fd1c0-b50c-4e96-b5a5-a3e4602591c1,2,shopee,negatif,shoppe kecewa tgl jam pilih nextday note estimasi tgl krn butuh mknya pilih reguler gratis ongkir nympe tgl eh trnyta checkout estimasi nympe brubah tgl beda gratis ongkir sm bayar mending pilih gratis ongkir klo gitu jgn main costumer
a696fe44-a3f3-4152-b6f0-f8cfabb103ee,4,shopee,positif,murah cashback diskon masuk spx bener banding jt kota dgn alamat kalo check harga harga tera jgn harga enak harga asli klik bingung harga otomatis sistem pilih beli milih cepat co beli ubah expedisi
35a9ef17-dac5-43f4-8d9d-3684283eb5d1,5,shopee,positif,mohon filter testimoni orang tokosaat lihat testimoni atassemoga acc diupdate segeraterimakasih
29234a05-920a-48b6-a614-5aeb2f9b3b0c,1,shopee,negatif,buruk koin sulit tukar koin minimal koin cair koin potong contoh buruk rb koin bayar rb checkout tingkat kecewa nilai
b4956530-baee-4375-babe-b0692de80843,2,shopee,negatif,maaf sblmnya suka lot klo klik keranjang suka susah pake kesel loading kadang lamakk pdhl udh updatetolong anak muda genz suka serba satset kalo mending pake apk ijo ajadeh cepet rekomended apk bintang dlu ntar klo dah lgi
bcac4bf2-5579-43f4-9f1c-051210af2bce,4,shopee,positif,shope bagus mohon atur jual shoppe milik kualitas tipu kasihan susah tang palsu harga worth it lumayan mahal sesuai harap
51a23c79-1083-466b-8581-22684b1f6879,5,shopee,positif,klo kasih gratis aj kk biar gratis suka ongkir mahal
50a7df0d-2c25-4747-97ea-27be2c6f56ec,1,shopee,negatif,pilih ekspedisi langsung otomatis sistem sebal sicepat jne ninja cepat buruk pilih ekspedisi ubah ulas
3f693583-8f49-490a-ae25-663314841eaa,2,shopee,negatif,beli d sajakenapa ngga sistem cod tina cod anbarang d buka kwalitas bekas layak pakaialamat gk no telp palsud belah beli aman baiktolong klo d seleksi kerjasama sellerkasihan seller bener jual d
1f364e47-6cd3-4bda-91cd-e51e1cf0496f,4,shopee,positif,skarang foto post facebook nampak gambar ku uninstal apk fb ttp gituapa alami kecewa g jual dr fb
79511db4-9635-4154-997c-9c5b4bca7e7a,5,shopee,positif,sdh tapiii data akun lupa trus bikin akun sdh tdk ktp sdh daftar solusi
c93abe88-453f-4a89-ac9c-a3ab887bded4,1,shopee,negatif,pemerasbeli kena ongkir samabeli murah mahal ongkirnyasampai karetbisa melarinsaat cekout tanggal sampainyalewat sms tanggal tibasampai lambat begituparahada nama cod cek eee laku wajib penjualpadahal bembeli nanggungsama lindung jual nakal rusak apl
dc0bef1a-c8d9-44a7-b1a3-0f38bc23d588,2,shopee,negatif,rekomendasi otomatis spx retur konfirmasi
a6350604-8451-48e9-a9b3-32c9d13335f8,4,shopee,positif,habis lot yah selesai kasih bintang buka live kendala aman bantu stabil
d07e9c77-75ff-4dd0-bf49-576550586e19,5,shopee,positif,online bagus masuk ongkirnya gratis syarat layan lapak kurir
a1341ccf-c604-4b50-8ecc-bdecb4e8be5f,1,shopee,negatif,pilih ekspedisi jual aktifin jasa jt muncul spx bikin fleksibel kaya kak nyaman ribet terimakasih
9a2c8926-c553-4e85-991c-a0859076e69b,2,shopee,negatif,aduh beranda tulis internet gimana beli notifikasi profil aman cuman beranda tanda internet internet bagus pake wifi bagus kemarin bayar spaylater lancar beranda gakebuka karna internet
0de0309c-52b5-4105-a63e-ba8626fc19ff,4,shopee,positif,halo ekspedisi spx kembalikn jnt express spx layan daerah bagus brg minggu hilang sndiri kurir jual
cfcbe741-53f2-48cd-aee2-8c34a47c0600,5,shopee,positif,keluarga puas ribet mudah makasih aplikatornya dukung moga sukses
4b506c90-2a51-407a-b701-1e8a7813c033,1,shopee,negatif,bagus iklan kalo ngerotasiin layar langsung liat layarnyajadi tegak hp bikin mahermales capek iklan dikurabgin perbaikin ku bilang klo bgus ku tambahin bintang
f828dd2c-8153-4e73-90bc-b3919aa86f57,2,shopee,negatif,napa apk lot opsi milih ekspedisi kembaliin gedek dapet spx express kdang smpek malem d anter dah bayi tidur
749d1905-876c-4b9d-bdd3-fcb2187eaf26,4,shopee,positif,g kasih bayar dana gituknpa teransfer dana g coba mudah transfer dana gopay knpa g
e6975e4f-8f6e-48ef-8b93-fada04b2275c,5,shopee,positif,shoope marketplace utama ongkir gratis diskon harga saing moga promo diskon moga shoope sukses
559aa811-ccd3-4e81-81cc-cf4d241f43cd,1,shopee,negatif,kecewa dgn monopoli expedisirekomendasi expedisi spx saran expedisi tuju spx jelek lambat
926af73e-81ec-48fd-b1af-531eea2eae09,2,shopee,negatif,tindak laagi spx return garagara customer keluh lambanleletdan kurir spx customer tindak kurir uang coduang seller
c880d2ac-29e3-409d-950d-e7a23a85cc20,4,shopee,positif,benci spx kurir gapernah nganter alamat kadang jual hilang gantung jual atur jasa salah jual jual jasa spx jasa spx hapus saran cantum nomor kurir biar hubung
2a6dde2b-1ac1-49d5-9b73-50f342a7a554,5,shopee,positif,online ragutp diksh tau teman kalo pake tuh oke bangetlangsung cobain wow neng dg layan paylater bantu darurat alhamdulillah hapus dg mudah dapet tagih deteksi makasih maju bijak online nikmat mudah goodjob
2612280f-a6dc-46aa-b226-f6fce76911a3,1,shopee,negatif,lambat check out ekspedisi otomatis ekspedisi si cepat id ekspres anteraja lambat check out ekspedisi beli pilih ekspedisi pos jne jt spx
32dc259b-a43e-43cc-8ae8-bc2becd47227,2,shopee,negatif,hapusin double emang bagus kurir biar jalan tp selsaikan dlu laparlaparnya dluan selesai
d730df28-0291-436f-af97-ed3e3c59d873,4,shopee,positif,gratis ongkir diskon promo game acara tarik shoope cuman patah hp ram gb ganggu
5ee19083-42a5-438e-90be-968a0d55fb02,5,shopee,positif,bagus tampilannyabanyak program shopeepay letter qrisvoucher belanjabebas ongkircod cek dulubebas danavideolive video mudah manja konsumen
e56356cd-a139-4482-b4ca-d520a85105f7,1,shopee,negatif,knpa diupgrade layan jelekmending layan bener bagus sllu pkai utk skrg skrg minggu gk
c8779ca4-a74d-4ca2-ac1a-be07d261f602,2,shopee,negatif,kecewa transfer virtual account isi saldo nanggung isi sesuai arah saldo bilang
7931ad16-a3f2-4f65-9e65-8854cc2d420e,4,shopee,positif,siang adminsaya seller bantu jasa instan lot kurir instan bawa doble doblepadahal same day loo tingkat layan kurir instanya min
1c86f483-cc86-43fb-8275-a2456b954966,5,shopee,positif,enak orange beli tau nama langsung foto langsung muncul susah cari bari tau nama
38f05dc8-861d-40f5-9ad0-70bc49992fbe,1,shopee,negatif,admin sistem codnya checkout kam masuk pin anak tdk masuk keranjang langsung buka langsung life halaman bikin kuota cepat habis buka tu muncul halaman habis chekout ekspedisi tdk ubah pilih express ekspedisi tdk
77b93b3d-38d0-4988-828f-0f4c3847f96e,2,shopee,negatif,habis update ekspedisi milih pilih bayar ongkir mahal daerah pencil spx retur pilih habis checkout
3959d6ab-b043-476c-bb6d-9a6962dd066d,4,shopee,positif,bagus kalo event pemberitahuan disempilin kasih tanda silang kasihan hp jadul mending digedein biar mudah silang ganggu terima kasih
4ccaf4a0-112d-4b26-9dbd-d97e9509441b,5,shopee,positif,saran belania dikit promo jasa rekomendasi pilih alas aktif aktif jasa waktutolong
17ea7fe4-2be8-4a99-91db-fe6b41c03194,1,shopee,negatif,suka bijak masuk spx ubah kena biaya mahal asli kecewa update th setia dishope nyaman nyaman nyaman expedisi rekomen kemaren hilang pake spx hilang suka pake jt terpecaya pribadi suka mengunakan jasa jt ketimbang
99b24182-b073-40e5-a2af-cd4576cf4e7c,2,shopee,negatif,versi optimal smartphone sayatidak tampi menu berandatidak hubung chat csr aplikasinyadan muncul verifikasi puzzlenyadan lagipadahal smartphone versi os harap kembang dibantuklu aplikasinyananti bintang
6fdfdd0c-f69d-451c-b234-005387eac1ea,4,shopee,positif,asli lot ganti nomor nunggu proses lamaaaa jaring bagus lihat gambar buka pake versi
56ba8ce1-cff0-4062-85bb-6743b0431462,5,shopee,positif,hallo inggin brng hinga makan kecewa karana brang brng alami lambat butuh cepat mengunakan opsi hemat mohon owner shoppi tingkat cepat terimakasih
cd925169-610a-49ab-986f-e57f6003c843,1,shopee,negatif,kak maaf tombol live video ganggu tau muncul live ngga suka nonton live suka video gara gara tombol gabung cari dar profil susah pisah tombol live video balikin bintang
876bf59c-f310-4c12-a0dc-fd2fba940cd4,2,shopee,negatif,affordable semenjak update otomatis ganti ganti biaya ekspedisitolong donggini kecewa
b74a1c4e-6885-44bd-af12-9838a8db55d5,4,shopee,positif,shopeenya oke mantap bantu orang online cod sayang batas maksimal kecewa batas daya
8085c43d-2778-4f98-ad2f-5ca828c99eba,5,shopee,positif,alhamdulillah kecewa ekspedisibarang voucherkarna kemarin terima kasihvouchernya lbh dr minyak zaitun beli rb dpt harga rbdan beli harga masuk akal karna lbh murah terima kasih
01cb1967-6867-4118-a8bb-1aca8ab49b31,1,shopee,negatif,update jaring full g lte clear cache iyah ajah mal fungsi live chat nonton live transaksi shopepay muncul buffring white screen tulis mendownload pake nonton video lancar development unit xiaomi civi
adef888c-eaa4-4d78-aaf6-af622351c647,2,shopee,negatif,program tanggal kembar habis posisi jam detik lucu masuk akal diskon cashback gede kalo dpat lgsg terang hilang hbis dipake
d2d037d8-d72e-467a-ae44-c461d4ae4e65,4,shopee,positif,pilih ekspedisi saran cantumin kontak kurrirnya kaya sebelahjadi kalo nghubungi langsung
ce0f9913-ec55-4728-a726-a33c4425b22c,5,shopee,positif,kanapa haru jasa spx pedang telat kemarin pedang daerah jasa bedah lis bom
3f109778-d9b9-423f-bd6f-c457215dc819,1,shopee,negatif,sistem keranjangnge lag parah tutup paksa apk shopeenya hapus keranjang swipe bner ngaco lurus swipe kiri kedetek ceklis hapus item lgsg lag buka keranjang muncul dev team aware parah internet mbps ram gb nge lag force close pdhal update perhatiin
2cf4b951-9856-42b6-b71e-8064ee6baddb,2,shopee,negatif,beli hak pilih expedisi langsung pilih opsi otomatis ekspedisi spx ekspedisi minimal tara dgn expedisi spx expedisi buruk sy temu krna expedisi butuh spx status dimanasangat sayang spx rugi
64c279fa-28a4-4a75-84b2-0cf6d2cdcf6a,4,shopee,positif,sopi buka singkat masuk menu tampil sopi geser udh tungguin tetep hasil masuk menuudah risethapustetep masuk kemarin kemarin ad mohon bantu
35483437-f17a-4c7e-af91-1b64404ca612,5,shopee,positif,suka gratis ongkir kualitas seller cepat proses bayar hihihihi
de5cec77-1a63-468f-bdcc-84ccb02904d6,1,shopee,negatif,orang keluh expedisi spx kalimantan jne jt reguler spx minggu otomatis pilih expedisinya kesal spx jalur laut standar hemat tau murah biar untung promo murah cepat mending expedisi pilih
8a83a3e7-ff52-414c-bb98-8f63a52db7ce,2,shopee,negatif,expedisi buruk kunci expedisi shoope express nama express real super blanja ganti expedisi sda coba cek out ganti expedisi tatap lu marah expedisi gimana parah
aa0d0cec-f555-4693-8e1a-bbab60bd2d3c,4,shopee,positif,down lagging ku emng karna server metode bayar tambahin ewallet qris karna ringkas transfer bank bngt salah verifikasi
a6465e2b-ba91-42e8-965c-a51fe185a815,5,shopee,positif,suka sma krna bener memuaskanbuat online jgn ragu krna dtng sesuai dn ongkir gk trlalu mahal tingkat lgi kualitas biar bgus dn online nomor
c4a02828-1b83-4d89-acc4-0ff77edf1d95,1,shopee,negatif,kalo minggu datangdi gk kya lazada dah nyampe diskon kualitas cuman lelet kadang deket ntah minggu nyampe
0b3110b3-f27c-441f-a215-fd22e44fac85,2,shopee,negatif,hai hilang tiada saran siar live beli fiturnya ganggu berat favorit icon woi tt kalah belah terimakasih
32ac680d-3214-4736-a752-48d609be60ee,4,shopee,positif,benah lapak soale terkadang tdk sesuai warna tdk sesuai ordee thanks moga modern
8733e77b-80a5-467f-a8b6-8cd489125cf1,5,shopee,positif,untung butuh percaya saran tingkat aman seller suka tipu testimoni tipu seller bebas jual
26ebdb04-ab9f-4497-ac87-6a64eca5c796,1,shopee,negatif,baguscuman bikin kesal spx hemat itununggunya sumpahudh minggu nyampeuntuk hapus spx hematdan reguler diskon
a597b962-f71d-4693-9b1e-18c7e8f0e2f9,2,shopee,negatif,d krn pilih jasa kyk dlu dlu skg minggu krn pilih otomatis jasa standar ahhh nyaman sy expres yaaa
a9c1b1ca-592d-4656-8fa3-029dde189fed,4,shopee,positif,kalo sen minimal lihat ekspedisi maps maksud mohon
18f1b954-1a23-4935-896c-213ec470a821,5,shopee,positif,alhamdulillah sekian sesuai nyaya sy alhamdulillah uang cepat sesuai potong terima kasih sophie
b72ed64e-6bba-4c69-b709-bf301f131604,1,shopee,negatif,apl update software update rajin hapus cache instal ulang gapernah ilang ni gaada recent app gapernh close app gara gaada recent app gimana ngatasin bug
1902934e-f36f-42bd-bfcd-d064d8c834d1,2,shopee,negatif,jasa kurir bingung kadang minggu kadang moga tingkat nyaman kadang update resi kunjung update versi signal bagus saran cs suruh cek update signal mulu kasih
5b402515-8ad9-44e8-87f0-b6cb7b9ee18c,4,shopee,positif,senang dcni tpi up baharu suka eror kadang klaim kadang salah moga karna langgan setia
64be162f-357c-44d6-bcc5-86d23684dad2,5,shopee,positif,oke spx alam tlp spx suruh aktifin payletter alas data blur aktifin payletter nada maksa sy biarin klo klo tinggal beli harga gk tau sore langsung
2de72679-28f2-46f2-a50d-2947cb8b6435,1,shopee,negatif,shoppe spx ntt estimasi kendala opsi pake jasa
0fdc16a4-dde6-4bec-b47a-7b9a3b6e80a3,2,shopee,negatif,akun cod terima jasa terima hubung terima terima terima kurir telpon gk angkat jasa spx
d3e1e205-77d6-41b6-be12-276a840250a0,4,shopee,positif,sesuai sj hrs perhati krn lambat
bef96724-c969-405d-bf85-d9128e82bb68,5,shopee,positif,min bru download lgi sblmnya sdh sngat jamin suka download lgi msukngebuk nyetak gk masuk min pdahal tpi mlh apk buka
ab3c1b38-05ff-4d17-aea5-cfbe05e3c353,1,shopee,negatif,skrg pilih ekspedisi susah kalo dapetnya express kalo armada sdm paksa bbrpa hilang nyampai tp dr estimasi uang dpt ttp buang buang nunggu urgent dr estimasi msh puter hilang h estimasi payah express
f60e5117-dc24-4e89-bb2e-820d97a58858,2,shopee,negatif,dibukatampilan orange kedap kedip tunggu loginnya diupdate hapus cachedata hmm reinstall ulang buka
d3eb711f-eba8-4b34-bc33-339ea8a82656,4,shopee,positif,bantu dlm lengkap butuh gampang nyari terima nama nominal rb dg g layak moga jaga privasi data langgan uma bayar cod sukses trima kasih
d4b697ba-d19a-4067-812b-badf0ac5b0b1,5,shopee,positif,setia shoppe shoppe online bagus mohon tuh milih jasa kurir milih jasa kurir
b566058e-09a5-4f5f-8dbd-17e82558cc4e,1,shopee,negatif,parah rugi gara gara back checkout food trus vouchernya ilang coba diupdate biar kalo checkout otomatis pasang restoran masuk daftar gratis ongkir extra extra dipake rb truus ongkir otomatis pasang kalo penuh rugi klo lupa
a0081271-350f-43d4-a9e5-2d2c9738afbd,2,shopee,negatif,shopeefood in double jarak makan deket selesai cepet kurir ambil sen karna double gmna nunggu total nunggu pk jam bonus makan dingin
ef204333-aaf2-4f12-900a-48b1b98a8c6d,4,shopee,positif,ongkirnya harga sdh min rb subsidi ongkir rb mohon min rb subsidi ongkir rb thanks
2f201d36-775e-41f8-900c-e81ee2adfb33,5,shopee,positif,mudah utk sulit dptkan byk adamakanya suka dgn krn bantu utk onlineaplikasinya mudah cari mudah mudah gk ribet
09a982d1-c5e3-4b42-a6ba-cc3ae5930b31,1,shopee,negatif,tipu jual amanah elektronik palsu sedia iklan etalase aman nyaman langgan tingkat percaya tipu rugi
90aca3a6-529f-488d-b48f-d2328be1bdc1,2,shopee,negatif,sbenarnya apk bagus gk tau knp buka apk ng lag tombol susah pencet pencet ubah profil smoga update mudah giat jualbeli
8cdc31ef-9174-44ee-9990-91226c523ef1,4,shopee,positif,senang layan shoppe kendala ekspedisi suka salah ekspedisi sp express layan tibatiba hubung kecewa mohon shoppe logistik sp puas
cf5355d4-d5eb-4a57-9559-12a1f92d6586,5,shopee,positif,terima kasih shopping mudah percaya coming soon aman contoh asli pantau jual curang jual tipu tampil
0240b6c2-c0a9-4c18-aefb-78f66e83e01a,1,shopee,negatif,kesini php hadiah hilang ganti suruh gratis bayar gitu servis bener hadiah rebut mudah usaha hak customer hadiah blender hilang lucu ngalamin hilang maaf template basa basi gimana butuh kebangeten payah profesional
0b736abe-1c05-4fd6-aab7-20ceaef70019,2,shopee,negatif,enak gaada kendala cashback gratis ongkir gapernah ngerasain ghaib co harga gratis ongkir turun ribu kyk belah emng bener adain cashback gratis ongkir nyataa
2ed85ffe-08aa-400c-88b3-6e8b9592feb8,4,shopee,positif,layan tingkat cod alih non cod bayar lunas kirik non cod pemberitahuan alamat tuju maaf jarang kosan karna kerja alih ambil kantor tau jam pagi jam langgan bagus cod non cod
99218e2a-aa90-4a06-afbb-f30134683c87,5,shopee,positif,layan cepat pilih bayar reward n cashbacknya dibanyakin untum jeli baca deskripsi met
a5160f34-2471-44a0-9873-a46268a7016a,1,shopee,negatif,kasih rating bintang kecewa shoppe shoppe expres gatau jasa ekspedisi shoppe expres bener bener lambat transit tp alamat minggu tsb pake kasih bintang trims
d16d7f94-e268-4736-b33d-192f65dcf6f5,2,shopee,negatif,berat ramah hp entry kasih opsi biar tumbnail video jalan otomatis hp entry ngos ngosan pdhl msh pake chipset sd berratt srg lag sentuh
2e207b57-f166-4f80-8b05-52167fac5276,4,shopee,positif,sekrang shofie gk sesuai gk gambar pasang okkk ny kemarin router profile kayu merk trek merk bsw photo trek gambar ny
f24cf99b-16f8-4be4-ab6d-16517aa0b7a9,5,shopee,positif,lengkap alam mudah overal cepat oke
42849881-a8ea-4515-9f55-6a084501d5fa,1,shopee,negatif,ekspedisi pilihin langsung kalo pake kena gratis ongkir ekspedisi dipake kurir ngantar rumah kalo pake ekspedisi bawa haru bener jangkau rumah ngga cod batal sistem dc kurir rumah besok coba benerbener tau rugi
debcc043-dc2d-4cb0-9b69-51ebfe831212,2,shopee,negatif,recommended sayang spaylater beku sekaranh bayar lunas skr setia dishopee
09ecde80-9dac-464c-8f9a-f358c7165734,4,shopee,positif,kaya udh gk pake ekspedisi jnt lgi udh check out beda pake express kalimantan timur balikpapan express gk sesuai tgl estimasi standar express serasa ambil hemat express estimasi klo sdh knp yaa sdh bantu karna jnt sesuai estimasi gk telat estimasi sesuai
fd714110-b9cf-4f39-9923-2dbbb1886d57,5,shopee,positif,langgan d shoppiudah bngtkarna ak suka online d tokopasarlebih murah ny oktrs ribet cari d shoppi
d5a54c75-f0b3-40c7-8188-01dc6ae8aacb,1,shopee,negatif,beli paksa expedisi spx opsi pilih expedisi gratis spx expedisi lelet
4fbdfff5-e01a-4158-92c1-84a9cbd530ce,2,shopee,negatif,ad gratis ongkir potong rbu pilih jasa krna jasa tdk gratis ongkir sdh sesuai min bayar berat jawa bsa gratis ongkir
5e74e24f-9d03-4774-89fa-7fd75db36f46,4,shopee,positif,minggu anter sicepat jasa buruk coba lihat rating d google kmaren beli stb d pake anteraja eh sen nerima untung poto terima kenal pdhaliru beda rt ko salah ngasih sedangkat alamat tera rtrw teliti profesional
305cb7f1-e72c-43d1-af62-8aac5feae64e,5,shopee,positif,shoppee jeleekemang akuin bagus ori kecewa lamaakemarin tanggal agustus september
a0985b98-92b4-48fe-84d0-59e8b044e7f2,1,shopee,negatif,maksa kalo ngasih ekspedisijasa pake spx kasih spx milih disetting spx karna minggu tuh ongkir reguler ongkir hemat ambil tau letak kantor sembunyi kalo nyampe cepat biar gudang bikin customerpelanggan jengkel
f5c769d9-66c9-4962-9bfe-ed2f860e4cbb,2,shopee,negatif,lacak beda trus lacak ngikutin tdk tau skrg
6ce2d332-bafb-434d-8b65-5216c5ebe01c,4,shopee,positif,halo kak shoope spaylateratau bayar menu muat ulang gmna solusi
0c5eb660-52db-4590-9cc1-26e7fb04382b,5,shopee,positif,suka tp update scroll susah lambat turun pikir hp ku cek lancar emang scrollnya lambat moga bagus
5f9782ed-a3cb-4002-a756-e44db410f400,1,shopee,negatif,ulas mayoritas problem jasa ekspedisi fleksibel pilih jasa ekspedisi sesuai beli mudah mudah jasa ekspedisi customernya lari app belah
cc0e07fe-30be-463d-9573-9e7ec0453ddd,2,shopee,negatif,parah biaya tambahanbiaya lainbiaya penangananbiaya layananbla bla blaknp biaya pengemasanbiaya jawabbiaya adminjangan ntar bukalapak tinggal woiya kalo nilai pilih d gallery
04b1be0e-a7bb-4aa7-a218-c4bb2d44cd67,4,shopee,positif,bagus jual lumayan variatif saran karna kafang nge bug hp
5057fc18-17f8-493b-b3bb-da5dea87d763,5,shopee,positif,alhamdulillah kabar percaya tangan sifat rugi beli fiktif palsu tipu terima kasih aman tangan bilang cepat butuh inshaallah berkah
68a55583-43ca-4e2f-9366-84cbda5a3cdb,1,shopee,negatif,kecewa mundur ekspedisi ekspedisi pilih paksa cuman spx kalo spx kecewa hindar spx pilih bijak paksa spx mundur lambat bijak kecewa
74050249-7098-4697-a14a-3c637d2708e0,2,shopee,negatif,semenjak update pilih jasa iya spx jt enak cepat anteraja ubah jasa
3cd6b151-c0f8-4aaa-ace5-d77f72735c0e,4,shopee,positif,level susah dapet vouchernya stok gratis ongkirdiskon chasback ngga pake
54a38c42-c8ef-4a76-9bc9-7b5b201aad04,5,shopee,positif,udh online kecewa udh pilih ekspedisi lg terkadang brg pilih lbh dr kilo tp hitung kilo moga atur
5e5d4e02-5e49-4638-bb90-e46dac764167,1,shopee,negatif,bug benerin banyakin promo mending kasih promo kalo jalan lancar mah keluh masuk alami loading makan sinyal bagus masalahbug loading
6120d344-300a-414a-a098-40fd8ad4e3f4,2,shopee,negatif,cepat gk menang flash sale event macem tau beneran dapet bot dibiarin sia sia nunggu ampe pagi
e4e5e9b2-5133-4aae-9b70-15c0aa998c53,4,shopee,positif,msukn sy problem ktika beli brang trnyata tdk ori bilang uang pmbayaran smpai retur mnyarankan agr pngembalian scr mnual dg pnjual dg syrat rubah bintang ubah bintang sdh tdk komplain cs agr setting ulang mnunggu estimasi hr krj smpai skarang hbungi respon emang tdk bs y ad jwbn jngn no respon
7a6d441c-69fe-49da-8011-121e7bb661ce,5,shopee,positif,terbit bijak bayar cod mes buka sesuai bayar sesuai batal beli tipu jual isi sesuai beli hp celana casing selektif terima jual aman bagusm
